train/dataset00/scan_006_datamap.png,1306,814,1639,1103,plate
train/dataset00/scan_006_datamap.png,563,547,879,799,plate
train/dataset00/scan_006_datamap.png,1109,711,1403,1042,plate
train/dataset00/scan_007_datamap.png,333,889,682,1216,plate
train/dataset00/scan_007_datamap.png,1228,320,1606,714,plate
train/dataset00/scan_007_datamap.png,542,791,900,1069,plate
train/dataset00/scan_008_datamap.png,619,801,880,1066,plate
train/dataset00/scan_009_datamap.png,1186,414,1481,725,plate
train/dataset01/scan_000_datamap.png,762,432,1033,649,plate
train/dataset01/scan_000_datamap.png,739,898,982,1193,plate
train/dataset01/scan_000_datamap.png,1072,861,1317,1154,plate
train/dataset01/scan_000_datamap.png,928,1025,1152,1307,plate
train/dataset01/scan_000_datamap.png,945,740,1212,965,plate
train/dataset01/scan_001_datamap.png,628,732,854,1022,plate
train/dataset01/scan_001_datamap.png,1153,878,1471,1137,plate
train/dataset01/scan_001_datamap.png,1174,505,1488,759,plate
train/dataset01/scan_001_datamap.png,1331,721,1626,943,plate
train/dataset01/scan_001_datamap.png,1021,588,1256,877,plate
train/dataset01/scan_002_datamap.png,621,481,934,754,plate
train/dataset01/scan_002_datamap.png,851,956,1128,1276,plate
train/dataset01/scan_002_datamap.png,1083,984,1382,1319,plate
train/dataset01/scan_003_datamap.png,1002,336,1303,632,plate
train/dataset01/scan_003_datamap.png,498,629,807,910,plate
train/dataset01/scan_003_datamap.png,454,862,817,1185,plate
train/dataset01/scan_004_datamap.png,1216,622,1423,861,plate
train/dataset01/scan_005_datamap.png,1035,913,1403,1217,plate
train/dataset02/scan_030_datamap.png,579,829,875,1123,plate
train/dataset02/scan_030_datamap.png,949,858,1183,1185,plate
train/dataset02/scan_030_datamap.png,1307,860,1561,1181,plate
train/dataset02/scan_030_datamap.png,349,545,692,895,plate
train/dataset02/scan_030_datamap.png,784,348,1061,625,plate
train/dataset02/scan_030_datamap.png,658,615,960,908,plate
train/dataset02/scan_030_datamap.png,961,654,1256,963,plate
train/dataset02/scan_030_datamap.png,556,345,851,681,plate
train/dataset02/scan_030_datamap.png,1317,478,1671,844,plate
train/dataset02/scan_030_datamap.png,697,859,952,1202,plate
train/dataset02/scan_030_datamap.png,895,898,1279,1213,plate
train/dataset02/scan_030_datamap.png,1186,672,1502,1040,plate
train/dataset02/scan_030_datamap.png,1061,392,1363,664,plate
train/dataset02/scan_030_datamap.png,358,867,647,1190,plate
train/dataset02/scan_030_datamap.png,908,604,1276,962,plate
train/dataset02/scan_030_datamap.png,888,346,1225,604,plate
train/dataset02/scan_030_datamap.png,1292,500,1657,838,plate
train/dataset02/scan_030_datamap.png,364,943,696,1200,plate
train/dataset02/scan_031_datamap.png,554,825,871,1129,plate
train/dataset02/scan_031_datamap.png,946,863,1197,1201,plate
train/dataset02/scan_031_datamap.png,1329,855,1602,1196,plate
train/dataset02/scan_031_datamap.png,303,520,672,899,plate
train/dataset02/scan_031_datamap.png,767,308,1066,605,plate
train/dataset02/scan_031_datamap.png,635,594,958,911,plate
train/dataset02/scan_031_datamap.png,959,637,1276,970,plate
train/dataset02/scan_031_datamap.png,523,306,839,667,plate
train/dataset02/scan_031_datamap.png,1341,445,1727,842,plate
train/dataset02/scan_031_datamap.png,677,859,949,1223,plate
train/dataset02/scan_031_datamap.png,886,903,1299,1239,plate
train/dataset02/scan_031_datamap.png,1199,656,1538,1051,plate
train/dataset02/scan_031_datamap.png,1066,353,1394,648,plate
train/dataset02/scan_031_datamap.png,322,868,624,1154,plate
train/dataset02/scan_031_datamap.png,900,585,1297,973,plate
train/dataset02/scan_031_datamap.png,879,306,1242,584,plate
train/dataset02/scan_031_datamap.png,1314,470,1711,840,plate
train/dataset02/scan_031_datamap.png,325,954,677,1223,plate
train/dataset02/scan_032_datamap.png,745,518,920,733,plate
train/dataset02/scan_032_datamap.png,728,783,948,1013,plate
train/dataset02/scan_032_datamap.png,856,1061,1100,1277,plate
train/dataset02/scan_032_datamap.png,830,333,1080,571,plate
train/dataset02/scan_032_datamap.png,1089,531,1278,780,plate
train/dataset02/scan_032_datamap.png,855,536,1119,766,plate
train/dataset02/scan_032_datamap.png,907,782,1171,968,plate
train/dataset02/scan_032_datamap.png,1123,980,1352,1221,plate
train/dataset02/scan_032_datamap.png,663,603,949,838,plate
train/dataset02/scan_032_datamap.png,736,752,970,1014,plate
train/dataset02/scan_032_datamap.png,945,919,1173,1169,plate
train/dataset02/scan_032_datamap.png,1150,779,1365,1021,plate
train/dataset02/scan_032_datamap.png,600,399,852,576,plate
train/dataset02/scan_032_datamap.png,919,707,1156,949,plate
train/dataset02/scan_032_datamap.png,1119,599,1358,879,plate
train/dataset02/scan_032_datamap.png,599,396,826,661,plate
train/dataset02/scan_033_datamap.png,565,815,879,1104,plate
train/dataset02/scan_033_datamap.png,950,861,1198,1178,plate
train/dataset02/scan_033_datamap.png,1329,840,1600,1174,plate
train/dataset02/scan_033_datamap.png,314,511,678,889,plate
train/dataset02/scan_033_datamap.png,746,301,1069,595,plate
train/dataset02/scan_033_datamap.png,643,584,963,900,plate
train/dataset02/scan_033_datamap.png,963,627,1279,959,plate
train/dataset02/scan_033_datamap.png,1344,433,1732,833,plate
train/dataset02/scan_033_datamap.png,684,848,953,1204,plate
train/dataset02/scan_033_datamap.png,890,897,1299,1224,plate
train/dataset02/scan_033_datamap.png,1200,646,1553,1038,plate
train/dataset02/scan_033_datamap.png,1069,343,1419,638,plate
train/dataset02/scan_033_datamap.png,341,859,632,1128,plate
train/dataset02/scan_033_datamap.png,902,579,1299,965,plate
train/dataset02/scan_033_datamap.png,881,300,1244,579,plate
train/dataset02/scan_033_datamap.png,345,945,688,1205,plate
train/dataset02/scan_034_datamap.png,622,813,891,1076,plate
train/dataset02/scan_034_datamap.png,957,839,1172,1127,plate
train/dataset02/scan_034_datamap.png,1279,834,1509,1121,plate
train/dataset02/scan_034_datamap.png,411,551,724,876,plate
train/dataset02/scan_034_datamap.png,793,373,1051,622,plate
train/dataset02/scan_034_datamap.png,694,614,966,884,plate
train/dataset02/scan_034_datamap.png,971,645,1231,935,plate
train/dataset02/scan_034_datamap.png,1290,487,1616,824,plate
train/dataset02/scan_034_datamap.png,731,841,960,1149,plate
train/dataset02/scan_034_datamap.png,1170,666,1465,999,plate
train/dataset02/scan_034_datamap.png,1051,409,1350,657,plate
train/dataset02/scan_034_datamap.png,426,852,684,1138,plate
train/dataset02/scan_034_datamap.png,919,609,1247,924,plate
train/dataset02/scan_034_datamap.png,903,374,1208,608,plate
train/dataset02/scan_035_datamap.png,688,481,897,733,plate
train/dataset02/scan_035_datamap.png,680,794,942,1067,plate
train/dataset02/scan_035_datamap.png,843,1112,1135,1373,plate
train/dataset02/scan_035_datamap.png,778,262,1070,540,plate
train/dataset02/scan_035_datamap.png,1091,479,1311,772,plate
train/dataset02/scan_035_datamap.png,816,497,1130,777,plate
train/dataset02/scan_035_datamap.png,898,781,1205,1000,plate
train/dataset02/scan_035_datamap.png,1163,1006,1421,1295,plate
train/dataset02/scan_035_datamap.png,593,584,934,866,plate
train/dataset02/scan_035_datamap.png,952,944,1208,1242,plate
train/dataset02/scan_035_datamap.png,1169,771,1434,1042,plate
train/dataset02/scan_035_datamap.png,510,345,809,601,plate
train/dataset02/scan_035_datamap.png,921,698,1195,965,plate
train/dataset02/scan_035_datamap.png,1129,558,1412,895,plate
train/dataset02/scan_036_datamap.png,666,770,925,1039,plate
train/dataset02/scan_036_datamap.png,979,831,1200,1129,plate
train/dataset02/scan_036_datamap.png,1309,843,1545,1136,plate
train/dataset02/scan_036_datamap.png,464,557,821,866,plate
train/dataset02/scan_036_datamap.png,818,384,1076,626,plate
train/dataset02/scan_036_datamap.png,989,650,1259,937,plate
train/dataset02/scan_036_datamap.png,1316,490,1647,834,plate
train/dataset02/scan_036_datamap.png,757,840,981,1133,plate
train/dataset02/scan_036_datamap.png,1182,671,1497,1008,plate
train/dataset02/scan_036_datamap.png,1076,415,1369,662,plate
train/dataset02/scan_036_datamap.png,484,842,717,1112,plate
train/dataset02/scan_036_datamap.png,924,383,1225,612,plate
train/dataset02/scan_037_datamap.png,611,785,895,1098,plate
train/dataset02/scan_037_datamap.png,962,851,1201,1174,plate
train/dataset02/scan_037_datamap.png,1316,858,1565,1174,plate
train/dataset02/scan_037_datamap.png,392,553,785,887,plate
train/dataset02/scan_037_datamap.png,789,362,1066,627,plate
train/dataset02/scan_037_datamap.png,975,653,1259,959,plate
train/dataset02/scan_037_datamap.png,1322,482,1674,842,plate
train/dataset02/scan_037_datamap.png,719,856,965,1183,plate
train/dataset02/scan_037_datamap.png,1187,672,1515,1032,plate
train/dataset02/scan_037_datamap.png,1065,400,1383,661,plate
train/dataset02/scan_037_datamap.png,404,863,672,1170,plate
train/dataset02/scan_037_datamap.png,905,362,1229,609,plate
train/dataset02/scan_038_datamap.png,1101,803,1393,1114,plate
train/dataset02/scan_038_datamap.png,1107,566,1362,819,plate
train/dataset02/scan_038_datamap.png,954,308,1210,550,plate
train/dataset02/scan_038_datamap.png,980,1019,1273,1330,plate
train/dataset02/scan_038_datamap.png,750,814,966,1087,plate
train/dataset02/scan_038_datamap.png,876,597,1157,832,plate
train/dataset02/scan_038_datamap.png,686,341,929,601,plate
train/dataset02/scan_038_datamap.png,666,553,904,816,plate
train/dataset02/scan_038_datamap.png,1242,1001,1542,1246,plate
train/dataset02/scan_038_datamap.png,672,688,934,1004,plate
train/dataset02/scan_039_datamap.png,680,515,953,814,plate
train/dataset02/scan_039_datamap.png,718,797,960,1052,plate
train/dataset02/scan_039_datamap.png,882,1044,1151,1319,plate
train/dataset02/scan_039_datamap.png,782,315,1043,595,plate
train/dataset02/scan_039_datamap.png,1071,491,1271,766,plate
train/dataset02/scan_039_datamap.png,911,756,1196,982,plate
train/dataset02/scan_039_datamap.png,1176,971,1396,1232,plate
train/dataset02/scan_039_datamap.png,1152,760,1401,1002,plate
train/dataset02/scan_039_datamap.png,536,398,815,639,plate
train/dataset02/scan_039_datamap.png,1110,561,1372,869,plate
train/dataset02/scan_040_datamap.png,977,430,1300,699,plate
train/dataset02/scan_040_datamap.png,726,502,1028,744,plate
train/dataset02/scan_040_datamap.png,473,710,777,1001,plate
train/dataset02/scan_040_datamap.png,812,669,1087,992,plate
train/dataset02/scan_040_datamap.png,580,988,872,1240,plate
train/dataset02/scan_040_datamap.png,846,922,1130,1202,plate
train/dataset02/scan_040_datamap.png,1122,251,1397,524,plate
train/dataset02/scan_040_datamap.png,990,844,1331,1142,plate
train/dataset02/scan_041_datamap.png,758,911,1091,1199,plate
train/dataset02/scan_041_datamap.png,1036,839,1348,1115,plate
train/dataset02/scan_041_datamap.png,1279,607,1588,891,plate
train/dataset02/scan_041_datamap.png,976,615,1251,913,plate
train/dataset02/scan_041_datamap.png,1174,389,1457,597,plate
train/dataset02/scan_041_datamap.png,938,405,1204,686,plate
train/dataset02/scan_041_datamap.png,651,1069,942,1410,plate
train/dataset02/scan_041_datamap.png,742,470,1068,752,plate
train/dataset02/scan_042_datamap.png,812,912,1108,1161,plate
train/dataset02/scan_042_datamap.png,1045,812,1336,1065,plate
train/dataset02/scan_042_datamap.png,1244,585,1532,842,plate
train/dataset02/scan_042_datamap.png,974,623,1232,896,plate
train/dataset02/scan_042_datamap.png,731,1059,1002,1371,plate
train/dataset02/scan_042_datamap.png,761,519,1053,751,plate
train/dataset02/scan_043_datamap.png,579,766,945,1123,plate
train/dataset02/scan_043_datamap.png,961,840,1229,1198,plate
train/dataset02/scan_043_datamap.png,1359,842,1645,1204,plate
train/dataset02/scan_043_datamap.png,978,621,1301,972,plate
train/dataset02/scan_043_datamap.png,366,863,642,1176,plate
train/dataset02/scan_043_datamap.png,907,295,1259,582,plate
train/dataset02/scan_044_datamap.png,625,674,859,973,plate
train/dataset02/scan_044_datamap.png,803,846,1104,1213,plate
train/dataset02/scan_044_datamap.png,1143,991,1457,1366,plate
train/dataset02/scan_044_datamap.png,928,706,1273,1023,plate
train/dataset02/scan_045_datamap.png,676,788,954,1063,plate
train/dataset02/scan_045_datamap.png,967,843,1172,1114,plate
train/dataset02/scan_045_datamap.png,1269,842,1476,1114,plate
train/dataset02/scan_045_datamap.png,985,678,1220,932,plate
train/dataset02/scan_046_datamap.png,619,805,956,1145,plate
train/dataset02/scan_046_datamap.png,971,872,1229,1213,plate
train/dataset02/scan_047_datamap.png,782,463,1036,710,plate
train/dataset02/scan_047_datamap.png,689,709,971,926,plate
train/dataset03/scan_000_datamap.png,1271,350,1553,443,thruster
train/dataset03/scan_000_datamap.png,1163,835,1315,1124,thruster
train/dataset03/scan_000_datamap.png,1303,669,1578,858,thruster
train/dataset03/scan_000_datamap.png,1063,843,1240,1128,thruster
train/dataset03/scan_000_datamap.png,1008,711,1296,850,thruster
train/dataset03/scan_000_datamap.png,450,917,727,1115,thruster
train/dataset03/scan_000_datamap.png,901,537,1182,630,thruster
train/dataset03/scan_000_datamap.png,351,917,450,1210,thruster
train/dataset03/scan_000_datamap.png,816,721,1073,947,thruster
train/dataset03/scan_000_datamap.png,1334,1019,1630,1158,thruster
train/dataset03/scan_000_datamap.png,379,655,673,801,thruster
train/dataset03/scan_000_datamap.png,1262,565,1542,711,thruster
train/dataset03/scan_001_datamap.png,803,227,946,455,thruster
train/dataset03/scan_001_datamap.png,1151,628,1399,728,thruster
train/dataset03/scan_001_datamap.png,1140,340,1219,585,thruster
train/dataset03/scan_001_datamap.png,1125,709,1373,790,thruster
train/dataset03/scan_001_datamap.png,1045,561,1152,808,thruster
train/dataset03/scan_001_datamap.png,935,1106,1172,1296,thruster
train/dataset03/scan_001_datamap.png,821,570,975,809,thruster
train/dataset03/scan_001_datamap.png,893,1286,1146,1452,thruster
train/dataset03/scan_001_datamap.png,931,791,1174,943,thruster
train/dataset03/scan_001_datamap.png,1341,440,1533,653,thruster
train/dataset03/scan_001_datamap.png,735,1016,842,1275,thruster
train/dataset03/scan_001_datamap.png,1009,317,1102,556,thruster
train/dataset03/scan_002_datamap.png,1186,676,1452,861,thruster
train/dataset03/scan_002_datamap.png,1250,388,1389,648,thruster
train/dataset03/scan_002_datamap.png,1126,745,1401,909,thruster
train/dataset03/scan_002_datamap.png,1037,578,1230,830,thruster
train/dataset03/scan_002_datamap.png,722,1148,1015,1286,thruster
train/dataset03/scan_002_datamap.png,806,521,1038,741,thruster
train/dataset03/scan_002_datamap.png,880,826,1158,919,thruster
train/dataset03/scan_002_datamap.png,1413,603,1675,782,thruster
train/dataset03/scan_002_datamap.png,519,925,725,1195,thruster
train/dataset03/scan_002_datamap.png,1104,332,1275,569,thruster
train/dataset03/scan_003_datamap.png,929,396,1081,632,thruster
train/dataset03/scan_003_datamap.png,632,468,888,587,thruster
train/dataset03/scan_003_datamap.png,1002,435,1131,680,thruster
train/dataset03/scan_003_datamap.png,837,596,1087,760,thruster
train/dataset03/scan_003_datamap.png,1395,734,1544,994,thruster
train/dataset03/scan_003_datamap.png,794,776,1023,986,thruster
train/dataset03/scan_003_datamap.png,1083,642,1195,899,thruster
train/dataset03/scan_003_datamap.png,826,213,1006,437,thruster
train/dataset03/scan_003_datamap.png,1224,1030,1491,1190,thruster
train/dataset03/scan_003_datamap.png,571,581,820,724,thruster
train/dataset03/scan_004_datamap.png,848,896,1048,1082,thruster
train/dataset03/scan_004_datamap.png,823,827,1009,1027,thruster
train/dataset03/scan_004_datamap.png,970,763,1148,966,thruster
train/dataset03/scan_004_datamap.png,673,422,760,646,thruster
train/dataset03/scan_004_datamap.png,1106,611,1247,829,thruster
train/dataset03/scan_004_datamap.png,905,617,1015,843,thruster
train/dataset03/scan_004_datamap.png,816,302,995,495,thruster
train/dataset03/scan_004_datamap.png,1162,895,1351,1095,thruster
train/dataset03/scan_005_datamap.png,971,878,1108,1085,thruster
train/dataset03/scan_005_datamap.png,931,835,1050,1046,thruster
train/dataset03/scan_005_datamap.png,985,773,1185,911,thruster
train/dataset03/scan_005_datamap.png,645,574,740,773,thruster
train/dataset03/scan_005_datamap.png,1046,603,1223,765,thruster
train/dataset03/scan_005_datamap.png,908,656,985,865,thruster
train/dataset03/scan_005_datamap.png,704,435,899,563,thruster
train/dataset03/scan_005_datamap.png,1200,810,1407,943,thruster
train/dataset03/scan_006_datamap.png,1111,755,1342,900,thruster
train/dataset03/scan_006_datamap.png,1036,608,1205,824,thruster
train/dataset03/scan_006_datamap.png,765,1097,1007,1204,thruster
train/dataset03/scan_006_datamap.png,840,553,1042,741,thruster
train/dataset03/scan_006_datamap.png,901,821,1136,899,thruster
train/dataset03/scan_006_datamap.png,1100,383,1255,595,thruster
train/dataset03/scan_007_datamap.png,1052,827,1183,1036,thruster
train/dataset03/scan_007_datamap.png,1012,727,1225,831,thruster
train/dataset03/scan_007_datamap.png,617,881,811,1024,thruster
train/dataset03/scan_007_datamap.png,931,596,1143,666,thruster
train/dataset03/scan_007_datamap.png,872,738,1058,902,thruster
train/dataset03/scan_007_datamap.png,1202,611,1416,725,thruster
train/dataset03/scan_008_datamap.png,873,720,1027,915,thruster
train/dataset03/scan_008_datamap.png,1027,788,1210,962,thruster
train/dataset03/scan_008_datamap.png,935,646,1147,721,thruster
train/dataset03/scan_008_datamap.png,824,928,973,1142,thruster
train/dataset03/scan_009_datamap.png,799,699,1052,822,thruster
train/dataset03/scan_009_datamap.png,900,893,1154,977,thruster
train/dataset03/scan_009_datamap.png,994,616,1221,805,thruster
train/dataset03/scan_009_datamap.png,572,823,826,964,thruster
train/dataset03/scan_010_datamap.png,996,722,1198,968,thruster
train/dataset03/scan_010_datamap.png,814,317,962,565,thruster
train/dataset03/scan_011_datamap.png,1061,637,1199,871,thruster
train/dataset03/scan_011_datamap.png,578,671,819,774,thruster
train/dataset04/scan_000_datamap.png,818,1096,1090,1187,thruster
train/dataset04/scan_000_datamap.png,623,360,895,450,thruster
train/dataset04/scan_000_datamap.png,1295,415,1569,545,thruster
train/dataset04/scan_000_datamap.png,1218,750,1492,851,thruster
train/dataset04/scan_000_datamap.png,486,451,764,544,thruster
train/dataset04/scan_000_datamap.png,904,533,1087,792,thruster
train/dataset04/scan_000_datamap.png,516,759,793,848,thruster
train/dataset04/scan_000_datamap.png,1088,1093,1362,1185,thruster
train/dataset04/scan_000_datamap.png,956,361,1226,452,thruster
train/dataset04/scan_000_datamap.png,749,706,898,978,thruster
train/dataset04/scan_000_datamap.png,777,963,1052,1073,thruster
train/dataset04/scan_000_datamap.png,1233,921,1508,1027,thruster
train/dataset04/scan_000_datamap.png,443,898,722,1042,thruster
train/dataset04/scan_000_datamap.png,1266,587,1540,697,thruster
train/dataset04/scan_001_datamap.png,1097,973,1326,1192,thruster
train/dataset04/scan_001_datamap.png,487,590,720,790,thruster
train/dataset04/scan_001_datamap.png,1045,231,1224,455,thruster
train/dataset04/scan_001_datamap.png,1162,511,1392,692,thruster
train/dataset04/scan_001_datamap.png,442,721,670,937,thruster
train/dataset04/scan_001_datamap.png,803,659,1060,791,thruster
train/dataset04/scan_001_datamap.png,663,914,898,1134,thruster
train/dataset04/scan_001_datamap.png,1293,811,1523,1012,thruster
train/dataset04/scan_001_datamap.png,732,391,946,590,thruster
train/dataset04/scan_001_datamap.png,864,814,1017,1072,thruster
train/dataset04/scan_001_datamap.png,992,896,1203,1129,thruster
train/dataset04/scan_001_datamap.png,1290,589,1489,805,thruster
train/dataset04/scan_001_datamap.png,700,1128,971,1294,thruster
train/dataset04/scan_001_datamap.png,1094,386,1325,555,thruster
train/dataset04/scan_002_datamap.png,1304,726,1381,957,thruster
train/dataset04/scan_002_datamap.png,666,871,746,1106,thruster
train/dataset04/scan_002_datamap.png,752,332,851,553,thruster
train/dataset04/scan_002_datamap.png,1019,402,1105,621,thruster
train/dataset04/scan_002_datamap.png,827,720,1049,870,thruster
train/dataset04/scan_002_datamap.png,1302,510,1378,732,thruster
train/dataset04/scan_002_datamap.png,685,600,760,826,thruster
train/dataset04/scan_002_datamap.png,973,878,1204,1006,thruster
train/dataset04/scan_002_datamap.png,1193,754,1284,986,thruster
train/dataset04/scan_002_datamap.png,1162,393,1248,613,thruster
train/dataset04/scan_002_datamap.png,1131,1032,1257,1271,thruster
train/dataset04/scan_002_datamap.png,885,361,981,579,thruster
train/dataset04/scan_003_datamap.png,604,909,867,1122,thruster
train/dataset04/scan_003_datamap.png,899,238,1142,431,thruster
train/dataset04/scan_003_datamap.png,1397,701,1681,852,thruster
train/dataset04/scan_003_datamap.png,1158,866,1410,1098,thruster
train/dataset04/scan_003_datamap.png,1003,521,1105,791,thruster
train/dataset04/scan_003_datamap.png,833,1074,1094,1307,thruster
train/dataset04/scan_003_datamap.png,1163,411,1419,599,thruster
train/dataset04/scan_003_datamap.png,692,617,951,812,thruster
train/dataset04/scan_003_datamap.png,650,792,922,977,thruster
train/dataset04/scan_003_datamap.png,1062,1028,1343,1223,thruster
train/dataset04/scan_003_datamap.png,437,551,639,799,thruster
train/dataset04/scan_003_datamap.png,1296,763,1541,997,thruster
train/dataset04/scan_004_datamap.png,880,432,1081,553,thruster
train/dataset04/scan_004_datamap.png,1236,874,1446,1001,thruster
train/dataset04/scan_004_datamap.png,724,1015,922,1180,thruster
train/dataset04/scan_004_datamap.png,684,777,895,885,thruster
train/dataset04/scan_004_datamap.png,999,748,1189,910,thruster
train/dataset04/scan_004_datamap.png,687,507,892,620,thruster
train/dataset04/scan_004_datamap.png,999,974,1208,1112,thruster
train/dataset04/scan_004_datamap.png,1111,558,1182,766,thruster
train/dataset04/scan_004_datamap.png,1176,460,1382,534,thruster
train/dataset04/scan_004_datamap.png,691,907,906,1010,thruster
train/dataset04/scan_005_datamap.png,1265,525,1461,752,thruster
train/dataset04/scan_005_datamap.png,798,1063,994,1314,thruster
train/dataset04/scan_005_datamap.png,482,509,704,712,thruster
train/dataset04/scan_005_datamap.png,812,394,978,626,thruster
train/dataset04/scan_005_datamap.png,891,732,1057,986,thruster
train/dataset04/scan_005_datamap.png,1129,324,1309,550,thruster
train/dataset04/scan_005_datamap.png,613,809,810,1041,thruster
train/dataset04/scan_005_datamap.png,1066,811,1329,941,thruster
train/dataset04/scan_005_datamap.png,1380,872,1525,1136,thruster
train/dataset04/scan_005_datamap.png,669,435,824,673,thruster
train/dataset04/scan_006_datamap.png,1313,746,1511,933,thruster
train/dataset04/scan_006_datamap.png,846,1071,1019,1293,thruster
train/dataset04/scan_006_datamap.png,701,836,914,1010,thruster
train/dataset04/scan_006_datamap.png,605,554,809,730,thruster
train/dataset04/scan_006_datamap.png,1112,933,1306,1131,thruster
train/dataset04/scan_006_datamap.png,1043,504,1177,727,thruster
train/dataset04/scan_006_datamap.png,1081,330,1300,466,thruster
train/dataset04/scan_006_datamap.png,756,967,974,1137,thruster
train/dataset04/scan_007_datamap.png,1005,1061,1225,1196,thruster
train/dataset04/scan_007_datamap.png,534,790,755,882,thruster
train/dataset04/scan_007_datamap.png,715,579,914,717,thruster
train/dataset04/scan_007_datamap.png,916,400,1116,527,thruster
train/dataset04/scan_007_datamap.png,757,960,975,1083,thruster
train/dataset04/scan_007_datamap.png,1113,688,1290,870,thruster
train/dataset04/scan_007_datamap.png,1326,681,1519,851,thruster
train/dataset04/scan_007_datamap.png,627,668,824,815,thruster
train/dataset04/scan_008_datamap.png,933,348,1121,503,thruster
train/dataset04/scan_008_datamap.png,1312,721,1525,840,thruster
train/dataset04/scan_008_datamap.png,880,1003,1073,1177,thruster
train/dataset04/scan_008_datamap.png,1137,491,1333,640,thruster
train/dataset04/scan_008_datamap.png,576,597,732,789,thruster
train/dataset04/scan_008_datamap.png,1232,771,1414,950,thruster
train/dataset04/scan_009_datamap.png,1282,783,1476,946,thruster
train/dataset04/scan_009_datamap.png,816,1042,991,1240,thruster
train/dataset04/scan_009_datamap.png,644,549,842,700,thruster
train/dataset04/scan_009_datamap.png,1077,937,1269,1111,thruster
train/dataset04/scan_009_datamap.png,1107,389,1312,498,thruster
train/dataset04/scan_009_datamap.png,745,940,956,1085,thruster
train/dataset04/scan_010_datamap.png,1382,803,1638,1007,thruster
train/dataset04/scan_010_datamap.png,750,1020,956,1278,thruster
train/dataset04/scan_010_datamap.png,523,429,667,691,thruster
train/dataset04/scan_010_datamap.png,1262,847,1453,1109,thruster
train/dataset04/scan_011_datamap.png,573,270,741,547,thruster
train/dataset04/scan_011_datamap.png,1335,367,1454,651,thruster
train/dataset04/scan_011_datamap.png,1281,1056,1398,1371,thruster
train/dataset04/scan_011_datamap.png,792,272,886,554,thruster
train/dataset04/scan_012_datamap.png,848,1011,1053,1209,thruster
train/dataset04/scan_012_datamap.png,551,561,708,771,thruster
train/dataset04/scan_013_datamap.png,1081,1052,1320,1132,thruster
train/dataset04/scan_013_datamap.png,521,882,761,1007,thruster
train/dataset05/scan_020_datamap.png,1106,1246,1366,1353,thruster
train/dataset05/scan_020_datamap.png,1033,614,1182,857,thruster
train/dataset05/scan_020_datamap.png,776,738,933,980,thruster
train/dataset05/scan_020_datamap.png,855,560,1102,686,thruster
train/dataset05/scan_020_datamap.png,824,221,1063,302,thruster
train/dataset05/scan_020_datamap.png,966,974,1103,1229,thruster
train/dataset05/scan_020_datamap.png,1056,499,1301,583,thruster
